type,prix,adresse,image_lien
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5296710_uploaded_image1_1745512124.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5296703_uploaded_image1_1745511936.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5296693_uploaded_image1_1745511840.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5296688_uploaded_image1_1745511640.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5293539_uploaded_image1_1745362320.jpg
habits,6 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5293536_uploaded_image1_1745362246.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5293045_uploaded_image1_1745339481.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5293055_uploaded_image1_1745339693.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5293053_uploaded_image1_1745339642.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5293039_uploaded_image1_1745339437.jpg
habits,6 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5293035_uploaded_image1_1745339381.jpg
habits,6 500CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5293034_uploaded_image1_1745339318.jpg
habits,Prix sur demande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_5338228_uploaded_image1_1747821974.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5291974_uploaded_image1_1745276486.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5290653_uploaded_image1_1745190381.jpg
habits,6 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5289187_uploaded_image1_1745069107.jpg
habits,6 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5289186_uploaded_image1_1745068990.jpg
habits,6 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5289180_uploaded_image1_1745068870.jpg
habits,6 500CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5289183_uploaded_image1_1745068931.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5288642_uploaded_image1_1745020935.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5288640_uploaded_image1_1745020767.jpg
habits,13 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5288627_uploaded_image1_1745018950.jpg
habits,7 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5288620_uploaded_image1_1745018525.jpg
