web-scraper-order,web-scraper-start-url,type habits,prix,adresse,image_lien-src,container_vetements-homme,container_vetements-homme-href
"1752740248-4016","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Jellaba homme et femme","30 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1578579_uploaded_image1_1580582486.77.png","Jellaba homme","https://sn.coinafrique.com/annonce/vetements-homme/jellaba-homme-5102016"
"1752740248-4017","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Jellaba homme","10 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_4657964_uploaded_image1_1711316043.jpg","Jellaba homme","https://sn.coinafrique.com/annonce/vetements-homme/jellaba-homme-5102016"
"1752740248-4018","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Jellaba  homme","30 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3219019_uploaded_image1_1625835728.jpg","Jellaba homme","https://sn.coinafrique.com/annonce/vetements-homme/jellaba-homme-5102016"
"1752740248-4019","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Jellaba homme","25 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4752344_uploaded_image1_1716160343.jpg","Jellaba homme","https://sn.coinafrique.com/annonce/vetements-homme/jellaba-homme-5102016"
"1752740286-4020","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Madras chemise","12 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5059323_uploaded_image1_1732454589.jpg","Madras chemise","https://sn.coinafrique.com/annonce/vetements-homme/madras-chemise-5059323"
"1752740286-4021","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Chemise Madras","10 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4027813_uploaded_image1_1672363579.jpg","Madras chemise","https://sn.coinafrique.com/annonce/vetements-homme/madras-chemise-5059323"
"1752740286-4022","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Top Madras","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1580827_uploaded_image1_1580643177.36.png","Madras chemise","https://sn.coinafrique.com/annonce/vetements-homme/madras-chemise-5059323"
"1752740286-4023","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble vêtement Homme","12 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2667324_uploaded_image1_1601659498.jpg","Madras chemise","https://sn.coinafrique.com/annonce/vetements-homme/madras-chemise-5059323"
"1752740286-4024","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Chemise madras","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490070_uploaded_image1_1639873262.jpg","Madras chemise","https://sn.coinafrique.com/annonce/vetements-homme/madras-chemise-5059323"
"1752740286-4025","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Chemise Madras homme","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3439992_uploaded_image1_1637053910.jpg","Madras chemise","https://sn.coinafrique.com/annonce/vetements-homme/madras-chemise-5059323"
"1752740286-4026","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Chemise homme","10 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2851218_uploaded_image1_1608836267.jpg","Madras chemise","https://sn.coinafrique.com/annonce/vetements-homme/madras-chemise-5059323"
"1752740336-4027","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Chemises africaine pour homme","12 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5102794_uploaded_image1_1734858570.jpg","Chemises africaine pour homme","https://sn.coinafrique.com/annonce/vetements-homme/chemises-africaine-pour-homme-5102794"
"1752740336-4028","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Chemises homme","10 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3125343_uploaded_image2_1621525673.jpeg","Chemises africaine pour homme","https://sn.coinafrique.com/annonce/vetements-homme/chemises-africaine-pour-homme-5102794"
"1752740336-4029","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Chemises homme","7 000 CFA","Sicap-Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2709147_uploaded_image2_1603275532.jpeg","Chemises africaine pour homme","https://sn.coinafrique.com/annonce/vetements-homme/chemises-africaine-pour-homme-5102794"
"1752740336-4030","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Chemise homme africaine","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2763871_uploaded_image1_1605454110.jpg","Chemises africaine pour homme","https://sn.coinafrique.com/annonce/vetements-homme/chemises-africaine-pour-homme-5102794"
"1752740336-4031","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Chemise homme","8 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3047033_uploaded_image1_1617878188.jpg","Chemises africaine pour homme","https://sn.coinafrique.com/annonce/vetements-homme/chemises-africaine-pour-homme-5102794"
"1752740336-4032","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Chemise africaine homme","150 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4447932_uploaded_image1_1699382926.jpg","Chemises africaine pour homme","https://sn.coinafrique.com/annonce/vetements-homme/chemises-africaine-pour-homme-5102794"
"1752740336-4033","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Chemise africaine homme","15 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4462999_uploaded_image1_1700308312.jpg","Chemises africaine pour homme","https://sn.coinafrique.com/annonce/vetements-homme/chemises-africaine-pour-homme-5102794"
"1752740336-4034","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Chemise homme","10 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3995913_uploaded_image1_1670318822.jpg","Chemises africaine pour homme","https://sn.coinafrique.com/annonce/vetements-homme/chemises-africaine-pour-homme-5102794"
"1752740336-4035","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Custume africain","30 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_5138792_uploaded_image1_1737058114.jpg","Chemises africaine pour homme","https://sn.coinafrique.com/annonce/vetements-homme/chemises-africaine-pour-homme-5102794"
"1752740336-4036","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Chemise homme en pagne","18 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4207735_uploaded_image1_1683565237.jpg","Chemises africaine pour homme","https://sn.coinafrique.com/annonce/vetements-homme/chemises-africaine-pour-homme-5102794"
"1752740336-4037","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Chemise africaine homme","35 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4034926_uploaded_image5_1672874384.jpeg","Chemises africaine pour homme","https://sn.coinafrique.com/annonce/vetements-homme/chemises-africaine-pour-homme-5102794"
"1752740336-4038","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Chemise africaine homme","35 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4034784_uploaded_image2_1672868672.jpeg","Chemises africaine pour homme","https://sn.coinafrique.com/annonce/vetements-homme/chemises-africaine-pour-homme-5102794"
"1752740378-4039","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pantalon Kaki","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5422160_uploaded_image1_1752480748.jpg","Pantalons kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-5103711"
"1752740378-4040","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pantalon Kaki","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5296688_uploaded_image1_1745511640.jpg","Pantalons kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-5103711"
"1752740378-4041","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pantalon Kaki","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5283174_uploaded_image1_1744733626.jpg","Pantalons kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-5103711"
"1752740378-4042","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pantalon Kaki","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5283137_uploaded_image1_1744732888.jpg","Pantalons kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-5103711"
"1752740378-4043","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pantalon Kaki","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5276085_uploaded_image1_1744312243.jpg","Pantalons kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-5103711"
"1752740378-4044","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pantalons kaki","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5103711_uploaded_image1_1734928985.jpg","Pantalons kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-5103711"
"1752740378-4045","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pantalon Kaki","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4935721_uploaded_image1_1725900754.jpg","Pantalons kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-5103711"
"1752740378-4046","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pantalon kaki","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4945961_uploaded_image1_1726439959.jpg","Pantalons kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-5103711"
"1752740378-4047","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pantalon homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4925741_uploaded_image1_1725390305.jpg","Pantalons kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-5103711"
"1752740378-4048","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pantalon kaki","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4930009_uploaded_image1_1725563766.jpg","Pantalons kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-5103711"
"1752740378-4049","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pantalon kaki","8 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4874090_uploaded_image1_1722625585.jpg","Pantalons kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-5103711"
"1752740378-4050","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pantalon kaki","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4866844_uploaded_image1_1722296624.jpg","Pantalons kaki","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-kaki-5103711"
"1752740418-4051","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetement homme","5 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5127469_uploaded_image1_1736445621.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5063976"
"1752740418-4052","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetements homme","15 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5119513_uploaded_image1_1736026950.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5063976"
"1752740418-4053","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetements homme","15 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5064576_uploaded_image1_1732729231.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5063976"
"1752740418-4054","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetements homme","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5066572_uploaded_image1_1732835951.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5063976"
"1752740418-4055","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetement homme  L XL XXL","12 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5017673_uploaded_image1_1730277083.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5063976"
"1752740418-4056","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Sous vêtement homme","6 500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4036356_uploaded_image1_1672943814.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5063976"
"1752740418-4057","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble homme","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3489942_uploaded_image2_1639862638.jpeg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5063976"
"1752740418-4058","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Manteaux d'hiver","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2716237_uploaded_image1_1603562486.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5063976"
"1752740418-4059","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vêtements hommes","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2668393_uploaded_image1_1601707948.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5063976"
"1752740418-4060","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble Vetement hommes","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2521466_uploaded_image1_1596792282.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5063976"
"1752740418-4061","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetement hommes","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2521457_uploaded_image1_1596792050.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5063976"
"1752740418-4062","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetement hommes","4 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2521449_uploaded_image1_1596791953.jpg","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5063976"
"1752740468-4063","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetement homme","5 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5127469_uploaded_image1_1736445621.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5064576"
"1752740468-4064","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetements homme","15 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5119513_uploaded_image1_1736026950.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5064576"
"1752740468-4065","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetements homme","15 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5064576_uploaded_image1_1732729231.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5064576"
"1752740468-4066","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetements homme","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5066572_uploaded_image1_1732835951.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5064576"
"1752740468-4067","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetement homme  L XL XXL","12 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5017673_uploaded_image1_1730277083.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5064576"
"1752740468-4068","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Sous vêtement homme","6 500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4036356_uploaded_image1_1672943814.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5064576"
"1752740468-4069","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble homme","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3489942_uploaded_image2_1639862638.jpeg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5064576"
"1752740468-4070","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Manteaux d'hiver","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2716237_uploaded_image1_1603562486.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5064576"
"1752740468-4071","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vêtements hommes","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2668393_uploaded_image1_1601707948.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5064576"
"1752740468-4072","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble Vetement hommes","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2521466_uploaded_image1_1596792282.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5064576"
"1752740468-4073","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetement hommes","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2521457_uploaded_image1_1596792050.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5064576"
"1752740468-4074","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetement hommes","4 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_2521449_uploaded_image1_1596791953.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5064576"
"1752740519-4075","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pulls over","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5106791_uploaded_image1_1735135673.jpg","Pulls over","https://sn.coinafrique.com/annonce/vetements-homme/pulls-over-5106791"
"1752740519-4076","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull-over","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4523969_uploaded_image1_1704231291.jpg","Pulls over","https://sn.coinafrique.com/annonce/vetements-homme/pulls-over-5106791"
"1752740519-4077","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull-over à capuche","11 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4512670_uploaded_image1_1703431029.jpg","Pulls over","https://sn.coinafrique.com/annonce/vetements-homme/pulls-over-5106791"
"1752740519-4078","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull-over","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4493315_uploaded_image2_1702200418.jpeg","Pulls over","https://sn.coinafrique.com/annonce/vetements-homme/pulls-over-5106791"
"1752740519-4079","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull-over","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4483552_uploaded_image1_1701635708.jpg","Pulls over","https://sn.coinafrique.com/annonce/vetements-homme/pulls-over-5106791"
"1752740519-4080","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Ensemble pull-over","10 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4379299_uploaded_image2_1694870197.jpeg","Pulls over","https://sn.coinafrique.com/annonce/vetements-homme/pulls-over-5106791"
"1752740519-4081","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull over","12 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4059751_uploaded_image1_1674321127.jpg","Pulls over","https://sn.coinafrique.com/annonce/vetements-homme/pulls-over-5106791"
"1752740519-4082","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull-over","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3962413_uploaded_image1_1668271767.jpg","Pulls over","https://sn.coinafrique.com/annonce/vetements-homme/pulls-over-5106791"
"1752740519-4083","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull-over col roulé homme","6 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3587791_uploaded_image1_1646144187.jpg","Pulls over","https://sn.coinafrique.com/annonce/vetements-homme/pulls-over-5106791"
"1752740519-4084","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull-overs à capuche","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3504657_uploaded_image1_1641073440.jpg","Pulls over","https://sn.coinafrique.com/annonce/vetements-homme/pulls-over-5106791"
"1752740519-4085","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull -over Adidas homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3474450_uploaded_image2_1638958612.jpeg","Pulls over","https://sn.coinafrique.com/annonce/vetements-homme/pulls-over-5106791"
"1752740519-4086","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull -over homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3459980_uploaded_image1_1638275811.jpg","Pulls over","https://sn.coinafrique.com/annonce/vetements-homme/pulls-over-5106791"
"1752740593-4087","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull homme","6 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5107087_uploaded_image2_1735155580.jpeg","Pull homme","https://sn.coinafrique.com/annonce/vetements-homme/pull-homme-5107087"
"1752740593-4088","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull homme","6 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4047144_uploaded_image2_1673548960.jpeg","Pull homme","https://sn.coinafrique.com/annonce/vetements-homme/pull-homme-5107087"
"1752740593-4089","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull homme","6 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3973623_uploaded_image1_1668986089.jpg","Pull homme","https://sn.coinafrique.com/annonce/vetements-homme/pull-homme-5107087"
"1752740593-4090","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull homme","4 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3971297_uploaded_image1_1668797946.jpg","Pull homme","https://sn.coinafrique.com/annonce/vetements-homme/pull-homme-5107087"
"1752740593-4091","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vêtements homme","4 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3958696_uploaded_image1_1668046123.jpg","Pull homme","https://sn.coinafrique.com/annonce/vetements-homme/pull-homme-5107087"
"1752740593-4092","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vêtement homme","3 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2915356_uploaded_image1_1611765099.jpg","Pull homme","https://sn.coinafrique.com/annonce/vetements-homme/pull-homme-5107087"
"1752740593-4093","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2792672_uploaded_image1_1606538755.jpg","Pull homme","https://sn.coinafrique.com/annonce/vetements-homme/pull-homme-5107087"
"1752740593-4094","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1215565_uploaded_image1_1574079705.48.png","Pull homme","https://sn.coinafrique.com/annonce/vetements-homme/pull-homme-5107087"
"1752740593-4095","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1215563_uploaded_image1_1574079673.32.png","Pull homme","https://sn.coinafrique.com/annonce/vetements-homme/pull-homme-5107087"
"1752740593-4096","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1215559_uploaded_image1_1574079587.85.png","Pull homme","https://sn.coinafrique.com/annonce/vetements-homme/pull-homme-5107087"
"1752740593-4097","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1215557_uploaded_image1_1574079509.95.png","Pull homme","https://sn.coinafrique.com/annonce/vetements-homme/pull-homme-5107087"
"1752740593-4098","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Pull homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1215554_uploaded_image1_1574079478.19.png","Pull homme","https://sn.coinafrique.com/annonce/vetements-homme/pull-homme-5107087"
"1752740637-4099","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetements homme","15 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5066572_uploaded_image1_1732835951.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5066572"
"1752740637-4100","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetement homme  L XL XXL","12 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5017673_uploaded_image1_1730277083.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5066572"
"1752740637-4101","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetement homme","5 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5127469_uploaded_image1_1736445621.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5066572"
"1752740637-4102","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetements homme","15 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5119513_uploaded_image1_1736026950.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5066572"
"1752740637-4103","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetements homme","15 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5064576_uploaded_image1_1732729231.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5066572"
"1752740637-4104","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Sous vêtement homme","6 500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4036356_uploaded_image1_1672943814.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5066572"
"1752740637-4105","https://sn.coinafrique.com/categorie/vetements-homme?page=6","Vetement homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4919075_uploaded_image1_1725059650.jpg","Vetements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-5066572"
