web-scraper-order,web-scraper-start-url,type chausssure,prix,adreesse,image_lien-src,container_chaussures-homme,container_chaussures-homme-href
"1752747781-7894","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","13 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5312252_uploaded_image1_1746435076.jpg","Chaussures hommes","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5399786"
"1752747781-7895","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","25 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5311673_uploaded_image1_1746390255.jpg","Chaussures hommes","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5399786"
"1752747781-7896","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","30 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5311670_uploaded_image1_1746390060.jpg","Chaussures hommes","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5399786"
"1752747781-7897","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","25 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5296660_uploaded_image1_1745510256.jpg","Chaussures hommes","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5399786"
"1752747795-7898","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets AF1 / The Nord Face","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5365735_uploaded_image1_1749418626.jpg","Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/air-force-1-5359697"
"1752747795-7899","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Aire Force One","13 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5361117_uploaded_image1_1749079520.jpg","Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/air-force-1-5359697"
"1752747795-7900","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Air Force 1","18 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5361113_uploaded_image1_1749079316.jpg","Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/air-force-1-5359697"
"1752747795-7901","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Air force 1","16 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5386870_uploaded_image1_1750612086.jpg","Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/air-force-1-5359697"
"1752747795-7902","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Air force 1","17 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5359697_uploaded_image1_1749024937.jpg","Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/air-force-1-5359697"
"1752747795-7903","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Nike Air force 1","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5292476_uploaded_image1_1745315513.jpg","Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/air-force-1-5359697"
"1752747795-7904","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Nike Air Force 1","12 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4118656_uploaded_image1_1677859411.jpg","Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/air-force-1-5359697"
"1752747795-7905","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets  Air Force 1 Suprême","30 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4039356_uploaded_image1_1673113705.jpg","Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/air-force-1-5359697"
"1752747795-7906","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Nike Air force 1","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4005139_uploaded_image1_1670845516.jpg","Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/air-force-1-5359697"
"1752747795-7907","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Air Force 1 Stussy","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4005131_uploaded_image2_1670845393.jpeg","Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/air-force-1-5359697"
"1752747795-7908","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Nike Air Force 1","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3861467_uploaded_image1_1662229843.jpg","Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/air-force-1-5359697"
"1752747795-7909","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Nike Air Force 1","18 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3607490_uploaded_image1_1647250876.jpg","Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/air-force-1-5359697"
"1752747808-7910","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Nike Vomero","25 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5400128_uploaded_image1_1751366626.jpg","Chaussures Nike Vomero","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-vomero-5400128"
"1752747808-7911","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","35 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4759087_uploaded_image1_1716494308.jpg","Chaussures Nike Vomero","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-vomero-5400128"
"1752747819-7912","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Jordan 4","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5359849_uploaded_image1_1749031529.jpg","Chaussures Jordan 4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4-5359849"
"1752747819-7913","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Jordan 4","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5292480_uploaded_image1_1745315752.jpg","Chaussures Jordan 4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4-5359849"
"1752747819-7914","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Jordan 4","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4483547_uploaded_image1_1701635470.jpg","Chaussures Jordan 4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4-5359849"
"1752747819-7915","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Air Jordan 4","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4101662_uploaded_image1_1676850421.jpg","Chaussures Jordan 4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4-5359849"
"1752747819-7916","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures  Jordan 4","23 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3900257_uploaded_image3_1664585161.jpeg","Chaussures Jordan 4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4-5359849"
"1752747819-7917","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Jordan 4","20 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3853730_uploaded_image1_1661895291.jpg","Chaussures Jordan 4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4-5359849"
"1752747819-7918","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Jordan 4 Néon","50 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2429718_uploaded_image1_1594552973.jpg","Chaussures Jordan 4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4-5359849"
"1752747819-7919","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Jordan 4 retro","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2145938_uploaded_image1_1589987689.jpg","Chaussures Jordan 4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4-5359849"
"1752747819-7920","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Jordan 4","30 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3942435_uploaded_image1_1667188011.jpg","Chaussures Jordan 4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4-5359849"
"1752747819-7921","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Jordan 4","30 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_2904262_uploaded_image1_1611238156.jpg","Chaussures Jordan 4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4-5359849"
"1752747819-7922","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Air Jordan 4","25 690 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3929310_uploaded_image1_1666293331.jpg","Chaussures Jordan 4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4-5359849"
"1752747819-7923","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures  homme","18 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3935251_uploaded_image1_1666700137.jpg","Chaussures Jordan 4","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4-5359849"
"1752747829-7924","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Air Jordan one low","17 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5376698_uploaded_image1_1750070197.jpg","Chaussures Air Jordan one low","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-jordan-one-low-5376698"
"1752747841-7925","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Air Louis vuitton","20 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5400189_uploaded_image1_1751368396.jpg","Chaussures Air Louis vuitton","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-louis-vuitton-5400189"
"1752747841-7926","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Air Force 1 x Louis Vuitton","20 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4405395_uploaded_image1_1696589963.jpg","Chaussures Air Louis vuitton","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-louis-vuitton-5400189"
"1752747841-7927","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Nike Air Force 1","20 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4026245_uploaded_image1_1672254649.jpg","Chaussures Air Louis vuitton","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-louis-vuitton-5400189"
"1752747841-7928","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Nike Air Force 1  Louis Vuitton","30 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4286492_uploaded_image1_1688825135.jpg","Chaussures Air Louis vuitton","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-louis-vuitton-5400189"
"1752747841-7929","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Louis Vuitton X Nike Air Force  points","20 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4976602_uploaded_image1_1728033007.jpg","Chaussures Air Louis vuitton","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-louis-vuitton-5400189"
"1752747852-7930","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets AF1 / The Nord Face","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5365735_uploaded_image1_1749418626.jpg","Chaussures Nike","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5367848"
"1752747852-7931","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Nike","28 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5367848_uploaded_image1_1749555791.jpg","Chaussures Nike","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5367848"
"1752747852-7932","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures  Nike portal","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5359143_uploaded_image1_1748982874.jpg","Chaussures Nike","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5367848"
"1752747852-7933","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","30 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5337086_uploaded_image1_1747753113.jpg","Chaussures Nike","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5367848"
"1752747852-7934","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Nike","28 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5335985_uploaded_image1_1747682655.jpg","Chaussures Nike","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5367848"
"1752747852-7935","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Nike","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5332891_uploaded_image1_1747492369.jpg","Chaussures Nike","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5367848"
"1752747852-7936","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Nike Air force 1","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5292476_uploaded_image1_1745315513.jpg","Chaussures Nike","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5367848"
"1752747852-7937","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Nike Airmax","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5292472_uploaded_image1_1745315287.jpg","Chaussures Nike","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5367848"
"1752747852-7938","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Nike","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5292464_uploaded_image1_1745314968.jpg","Chaussures Nike","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5367848"
"1752747852-7939","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Nike","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5046248_uploaded_image1_1731705008.jpg","Chaussures Nike","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5367848"
"1752747852-7940","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Nike","27 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5040990_uploaded_image1_1731455007.jpg","Chaussures Nike","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5367848"
"1752747852-7941","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures SB Nike","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4875947_uploaded_image1_1722725081.jpg","Chaussures Nike","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-5367848"
"1752747864-7942","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5360036_uploaded_image1_1749037560.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360018"
"1752747864-7943","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","27 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5360018_uploaded_image1_1749037245.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360018"
"1752747864-7944","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures hommes","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399770_uploaded_image1_1751349884.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360018"
"1752747864-7945","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Timberlands homme","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399763_uploaded_image1_1751349629.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360018"
"1752747864-7946","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures hommes","23 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399749_uploaded_image1_1751348901.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360018"
"1752747864-7947","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Babouches homme","10 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5355160_uploaded_image1_1748804517.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360018"
"1752747864-7948","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5355170_uploaded_image1_1748804676.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360018"
"1752747864-7949","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","30 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5337086_uploaded_image1_1747753113.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360018"
"1752747864-7950","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380989_uploaded_image1_1750269170.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360018"
"1752747864-7951","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380977_uploaded_image1_1750268827.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360018"
"1752747864-7952","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures hommes","23 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380973_uploaded_image1_1750268749.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360018"
"1752747864-7953","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures hommes","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380959_uploaded_image1_1750268225.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360018"
"1752747880-7954","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5360036_uploaded_image1_1749037560.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360036"
"1752747880-7955","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","27 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5360018_uploaded_image1_1749037245.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360036"
"1752747880-7956","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures hommes","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399770_uploaded_image1_1751349884.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360036"
"1752747880-7957","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Timberlands homme","25 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399763_uploaded_image1_1751349629.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360036"
"1752747880-7958","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures hommes","23 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5399749_uploaded_image1_1751348901.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360036"
"1752747880-7959","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Babouches homme","10 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5355160_uploaded_image1_1748804517.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360036"
"1752747880-7960","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","7 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5355170_uploaded_image1_1748804676.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360036"
"1752747880-7961","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","30 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5337086_uploaded_image1_1747753113.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360036"
"1752747880-7962","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380989_uploaded_image1_1750269170.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360036"
"1752747880-7963","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380977_uploaded_image1_1750268827.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360036"
"1752747880-7964","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures hommes","23 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380973_uploaded_image1_1750268749.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360036"
"1752747880-7965","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures hommes","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5380959_uploaded_image1_1750268225.jpg","Chaussures homme","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5360036"
"1752747898-7966","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Berluti","25 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5400882_uploaded_image1_1751384100.jpg","Chaussures Berluti","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5400882"
"1752747898-7967","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","30 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4770290_uploaded_image1_1717069736.jpg","Chaussures Berluti","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5400882"
"1752747898-7968","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Berluti","30 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4580950_uploaded_image1_1707221652.jpg","Chaussures Berluti","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5400882"
"1752747898-7969","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Berluti  homme","30 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4580944_uploaded_image1_1707221459.jpg","Chaussures Berluti","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5400882"
"1752747898-7970","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Berlutti","50 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4257638_uploaded_image1_1686827316.jpg","Chaussures Berluti","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5400882"
"1752747898-7971","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Berluti","30 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4210755_uploaded_image1_1683742192.jpg","Chaussures Berluti","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5400882"
"1752747898-7972","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Berluti","35 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4194295_uploaded_image1_1682718492.jpg","Chaussures Berluti","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5400882"
"1752747898-7973","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures montantes Berluti","27 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4155393_uploaded_image1_1680191072.jpg","Chaussures Berluti","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5400882"
"1752747898-7974","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures  Berluti montantes","27 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4071528_uploaded_image2_1675115527.jpeg","Chaussures Berluti","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5400882"
"1752747898-7975","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Berluti Paris","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3999525_uploaded_image1_1670495961.jpg","Chaussures Berluti","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5400882"
"1752747898-7976","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures homme","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3980636_uploaded_image1_1669414712.jpg","Chaussures Berluti","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5400882"
"1752747898-7977","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Chaussures Berluti","30 000 CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3811167_uploaded_image1_1659456402.jpg","Chaussures Berluti","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5400882"
"1752747912-7978","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets AF1 / The Nord Face","22 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5365735_uploaded_image1_1749418626.jpg","Baskets Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5386870"
"1752747912-7979","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Aire Force One","13 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5361117_uploaded_image1_1749079520.jpg","Baskets Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5386870"
"1752747912-7980","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Air Force 1","18 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5361113_uploaded_image1_1749079316.jpg","Baskets Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5386870"
"1752747912-7981","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Air force 1","16 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5386870_uploaded_image1_1750612086.jpg","Baskets Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5386870"
"1752747912-7982","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","Baskets Nike Air Force 1","12 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4118656_uploaded_image1_1677859411.jpg","Baskets Air force 1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5386870"
